reservation_id,renter_user_id,host_user_id,listing_id,created_at,approved_at,successful_payment_collected_at,hex_08_id,dma
6071,5883,288,84,2023-10-17 17:20:00.873688,2023-10-18 16:20:48.726791,2023-10-18 16:35:53.644208,cba159ac398fd514,Philadelphia
6072,106,228,460,2023-03-14 18:46:42.115439,2023-03-15 16:13:29.511053,2023-03-15 16:34:39.784674,4f4ce9ac88b0be6e,San Francisco
6073,4159,242,484,2023-08-02 03:31:53.374104,2023-08-02 18:33:29.623936,2023-08-02 18:48:31.111001,664f019a33a734f0,New York
6074,4500,32,489,2023-01-21 00:44:50.269318,2023-01-21 08:54:58.503449,2023-01-21 09:22:21.479462,3ad9108235be11e3,Boston
6075,3534,5,157,2023-03-17 19:52:35.087006,2023-03-18 12:59:46.963219,2023-03-18 13:25:21.820706,d9f79704fe0e1016,Atlanta
6076,2873,432,990,2023-01-09 07:10:44.063899,2023-01-09 10:08:37.486176,2023-01-09 10:30:35.899437,4df62c0584347f2e,Los Angeles
6077,3721,118,637,2023-09-15 06:36:17.857804,2023-09-15 19:48:29.464709,2023-09-15 19:55:49.540032,00575707274cbfa4,Philadelphia
6078,4574,431,551,2023-08-30 10:16:40.271741,2023-08-31 02:09:56.840396,2023-08-31 02:37:45.008748,61f4aa45799b7eaa,San Francisco
6079,8688,53,91,2023-03-19 04:02:17.164714,2023-03-19 08:18:31.921396,2023-03-19 08:33:27.065628,e149eaca14a85a97,Houston
6080,7538,6,936,2023-09-02 21:16:43.442836,2023-09-03 16:48:06.132618,2023-09-03 17:00:27.480221,dba9620dc5736776,Dallas-Ft. Worth
6081,886,113,338,2023-06-05 06:40:49.469781,2023-06-05 21:10:21.812746,2023-06-05 21:20:29.866403,3c490a88b40e8962,Houston
6082,5863,412,131,2023-09-03 11:51:26.709446,2023-09-03 22:45:13.595778,2023-09-03 23:10:46.422417,9b0e929e976564c9,Boston
6083,4040,169,257,2023-07-29 12:15:11.993063,2023-07-30 01:32:33.985754,2023-07-30 01:38:19.866442,569ba05af39c018b,Houston
6084,2635,341,560,2023-03-13 12:40:33.846297,2023-03-13 21:44:46.023204,2023-03-13 22:04:17.731668,bd273116238ced3c,New York
6085,8302,176,51,2023-09-17 16:37:03.186523,2023-09-18 01:10:05.968566,2023-09-18 01:22:28.247656,b5baef0ff8256cc3,Washington DC
6086,6394,60,631,2023-08-11 15:03:01.730145,2023-08-12 03:52:18.346934,2023-08-12 04:18:40.011861,73044bb00f6e65ec,Los Angeles
6087,2076,454,982,2023-05-19 03:20:33.844795,2023-05-19 11:11:51.972889,2023-05-19 11:30:23.581920,46238ea46bc40663,New York
6088,7306,125,717,2023-06-27 22:42:59.912001,2023-06-28 03:38:56.046148,2023-06-28 04:03:31.545433,6771179478038f4c,Atlanta
6089,6502,125,902,2023-11-20 09:47:27.673042,2023-11-21 01:02:15.321250,2023-11-21 01:22:19.363243,7dac59523b3b4af8,New York
6090,1604,355,701,2023-07-24 07:21:18.231467,2023-07-25 01:24:05.607681,2023-07-25 01:32:19.680469,c07b41a893ed69ea,New York
6091,5900,8,470,2023-07-22 09:19:19.681012,2023-07-22 14:49:17.070177,2023-07-22 15:13:30.490157,9c254b94054d00dc,New York
6092,5242,432,407,2023-07-19 00:50:22.907812,2023-07-19 18:53:07.971361,2023-07-19 19:14:07.382362,4c7d1f5ef7566b0f,Dallas-Ft. Worth
6093,137,183,444,2023-12-05 09:52:03.071009,2023-12-05 21:53:03.655983,2023-12-05 22:03:14.101871,9b47fd47fe6c0f5b,Atlanta
6094,2938,23,523,2023-03-17 13:07:55.536639,2023-03-17 15:49:15.337939,2023-03-17 16:05:10.738017,7d6a008e786a49b2,New York
6095,6763,442,25,2023-11-24 12:44:53.399088,2023-11-25 12:15:26.566609,2023-11-25 12:33:47.180996,7936433d4d64baab,Dallas-Ft. Worth
6096,899,39,598,2023-12-21 22:43:22.026910,2023-12-22 13:38:56.631294,2023-12-22 13:44:49.961237,7031373239da97a5,Chicago
6097,609,37,110,2023-03-04 15:55:17.186017,2023-03-05 05:26:39.096556,2023-03-05 05:39:06.527791,baf8045c2a138cd9,Dallas-Ft. Worth
6098,7193,194,345,2023-08-02 06:19:14.184842,2023-08-03 01:13:18.424352,2023-08-03 01:23:45.626003,7c7fa852974665ff,Philadelphia
6099,4226,142,647,2023-09-01 08:42:22.185480,2023-09-02 08:05:48.819451,2023-09-02 08:25:18.109912,af269bb9a25b0392,Chicago
6100,7565,342,517,2023-12-28 02:56:23.449682,,,4c78bea0a70d609e,Philadelphia
6101,5149,140,53,2023-07-29 10:00:55.214664,2023-07-29 13:14:53.617317,2023-07-29 13:37:43.108094,85d482d20779eee3,Los Angeles
6102,356,436,96,2023-02-11 14:32:53.710435,2023-02-12 10:27:20.081372,2023-02-12 10:49:17.659439,5e3aa5d2525be8c5,Houston
6103,1342,287,603,2023-02-05 20:48:35.741068,2023-02-06 01:56:18.469557,2023-02-06 02:06:17.680165,be810980e4bed593,Boston
6104,4570,216,590,2023-05-05 18:47:54.351847,,,542f9a0d314375ae,San Francisco
6105,2438,500,241,2023-12-14 06:32:01.652752,2023-12-14 19:47:56.453870,2023-12-14 20:02:51.400709,08f9a3b536c017c5,Los Angeles
6106,5382,259,508,2023-12-02 06:17:14.913520,2023-12-02 23:41:56.389458,2023-12-03 00:09:39.408355,bb469ee69e503bda,Philadelphia
6107,4351,204,935,2023-12-09 13:04:08.050224,2023-12-09 20:39:18.760486,2023-12-09 21:00:25.407852,206de833b3d6e8d4,Dallas-Ft. Worth
6108,5251,419,84,2023-04-19 22:00:15.097422,2023-04-20 11:32:45.114182,2023-04-20 11:40:39.216429,08b0671396f35c37,Los Angeles
6109,3153,360,452,2023-05-09 21:04:31.722850,2023-05-10 16:34:21.519858,2023-05-10 16:48:08.864787,5018a53a322b3f19,Houston
6110,6914,314,194,2023-05-09 17:08:09.310490,2023-05-10 15:01:33.172667,2023-05-10 15:26:13.270971,48f48702891073f1,Dallas-Ft. Worth
6111,4369,364,814,2023-10-10 07:50:14.650182,2023-10-10 10:45:06.535476,2023-10-10 10:56:41.787577,5fd619049c9219fe,San Francisco
6112,961,1,775,2023-02-21 11:31:56.183777,2023-02-22 00:33:44.042842,2023-02-22 00:53:00.083118,7e48b5d1ac1d997a,Washington DC
6113,2675,425,689,2023-07-23 20:57:15.239624,2023-07-24 05:09:20.226904,2023-07-24 05:18:18.644808,20c0c92a8b9e0068,Chicago
6114,5155,350,366,2023-08-21 05:18:01.888188,2023-08-22 04:24:23.713930,2023-08-22 04:53:10.712269,2378573c0057f16c,Boston
6115,4492,256,651,2023-06-02 19:14:27.140362,2023-06-03 11:19:46.468239,2023-06-03 11:24:47.327811,c940eab2447a9259,Houston
6116,4725,76,965,2023-05-30 07:47:50.446315,2023-05-31 02:51:39.445783,2023-05-31 02:57:04.477117,03554746ed75e6f2,Dallas-Ft. Worth
6117,3354,225,269,2023-02-25 18:39:51.573412,2023-02-25 21:59:44.893614,2023-02-25 22:28:05.784222,3dd6b2fa0dc2d01f,Washington DC
6118,2219,90,851,2023-08-06 22:21:38.580520,2023-08-07 20:18:29.953155,2023-08-07 20:40:44.642578,2b9b83b0e877fb37,San Francisco
6119,1501,331,686,2023-06-26 17:19:18.233343,2023-06-27 00:29:16.007618,2023-06-27 00:44:38.843748,e24885972a5ce104,Dallas-Ft. Worth
6120,3345,10,536,2023-04-30 00:52:05.774974,,,745ce128f2b48a04,New York
6121,4828,194,860,2023-11-26 17:25:13.728467,2023-11-27 12:15:21.644913,2023-11-27 12:43:51.124381,5e745ab76bc6ace9,Chicago
6122,7252,376,313,2023-06-09 04:48:53.080979,2023-06-09 06:56:25.993333,2023-06-09 07:10:51.074182,5f522dd949f4d9a1,Boston
6123,2423,397,338,2023-02-14 10:23:52.394767,2023-02-14 17:46:17.647240,2023-02-14 17:58:22.543027,4b0f021ab031cd6f,Boston
6124,4932,329,640,2023-04-12 03:32:01.881845,2023-04-12 06:22:16.631869,2023-04-12 06:41:04.049832,d78819913004ce7a,Dallas-Ft. Worth
6125,4056,117,413,2023-12-17 20:29:31.540415,2023-12-18 14:12:25.462494,2023-12-18 14:40:46.514785,171313379ff6decc,Philadelphia
6126,4320,107,240,2023-10-31 14:44:59.692744,2023-11-01 07:51:44.566683,2023-11-01 07:57:39.350026,d467e8632fa42e67,Boston
6127,1479,193,738,2023-01-04 19:13:33.350198,2023-01-05 06:59:08.618207,2023-01-05 07:19:51.485327,60ae924ac4a7d9a0,Dallas-Ft. Worth
6128,3146,116,221,2023-08-24 00:30:26.222944,2023-08-24 07:53:21.310968,2023-08-24 08:18:40.773043,e7a17bbe9859ee9f,Los Angeles
6129,5859,18,496,2023-03-09 08:36:16.012126,2023-03-09 14:33:00.278564,2023-03-09 14:41:28.332856,fe1d26a273242f4c,Dallas-Ft. Worth
6130,784,113,396,2023-12-05 02:25:19.178463,2023-12-05 16:50:35.686321,2023-12-05 17:13:29.039709,4a9fed7f94cb3090,San Francisco
6131,4159,6,23,2023-07-23 01:16:36.440341,2023-07-24 00:22:07.919617,2023-07-24 00:39:02.817527,ac49e49dea27b525,Dallas-Ft. Worth
6132,1235,231,915,2023-04-17 01:48:56.168058,2023-04-17 21:37:43.138285,2023-04-17 21:43:10.823785,6d7e1a99bbf3757b,Atlanta
6133,1882,492,218,2023-05-19 22:50:27.917256,2023-05-20 15:53:41.227614,2023-05-20 16:12:02.297314,c178be54553fa9d7,Dallas-Ft. Worth
6134,5863,33,828,2023-01-04 11:55:59.969535,2023-01-04 14:33:29.835857,2023-01-04 14:39:02.946461,2c3b21b9cd03af64,Atlanta
6135,684,51,502,2023-01-24 21:02:35.489308,,,d41f0990edebe135,San Francisco
6136,1749,408,975,2023-08-01 22:48:59.498040,2023-08-02 21:05:13.444149,2023-08-02 21:21:48.385830,d6614b5c00375baa,Boston
6137,5425,365,33,2023-03-28 18:44:13.035729,2023-03-29 16:50:13.091590,2023-03-29 17:00:21.215086,33ed532f7054a213,New York
6138,541,436,772,2023-07-30 08:18:49.009293,2023-07-30 14:21:37.982588,2023-07-30 14:28:57.252819,08ead78229ea4826,Dallas-Ft. Worth
6139,8447,78,842,2023-06-30 06:35:51.565473,2023-06-30 20:13:16.893238,2023-06-30 20:42:00.837633,39b09ec01379f22f,San Francisco
6140,1846,328,492,2023-02-13 20:23:50.821560,2023-02-14 13:01:12.465404,2023-02-14 13:16:01.102598,8c7b0efc5e334cdc,Philadelphia
6141,6216,226,215,2023-06-22 06:31:20.954281,2023-06-22 18:13:32.967804,2023-06-22 18:36:19.651848,69add4ed9142c36d,Houston
6142,3265,316,481,2023-11-22 07:57:28.838640,2023-11-23 01:43:36.937890,2023-11-23 02:04:03.191009,76034655658e37ea,New York
6143,6763,452,732,2023-04-03 15:27:20.189212,2023-04-04 11:58:26.169395,2023-04-04 12:22:01.077212,8bd47003e2646409,Washington DC
6144,7744,269,272,2023-06-22 17:27:23.475833,2023-06-23 00:10:18.234944,2023-06-23 00:24:25.591302,8585b633426c762f,Atlanta
6145,4051,170,366,2023-09-02 04:01:05.260507,2023-09-02 12:21:30.997379,2023-09-02 12:32:04.896310,f6f535d1ee88bed2,Los Angeles
6146,5382,258,707,2023-11-21 06:20:45.460926,2023-11-21 18:32:54.478672,2023-11-21 18:52:24.860582,7d8e2f4bcd0007b8,New York
6147,6818,181,634,2023-06-01 20:57:27.548457,2023-06-02 07:42:46.079537,2023-06-02 07:59:42.225794,f21df14f4a659091,San Francisco
6148,276,52,10,2023-01-03 07:21:22.432892,2023-01-04 07:15:49.794870,2023-01-04 07:39:38.198845,5753b02285b137ff,Philadelphia
6149,8506,369,920,2023-05-20 02:48:37.321358,2023-05-20 22:36:22.882950,2023-05-20 23:05:20.767243,30b3766089c2504e,Chicago
6150,2037,420,802,2023-03-27 19:25:46.177975,2023-03-28 08:26:29.865443,2023-03-28 08:31:44.020512,8ccb9fc7b7ebbde9,Philadelphia
6151,104,465,977,2023-01-19 20:43:07.460110,2023-01-20 04:00:53.599701,2023-01-20 04:22:56.852429,773a981a82a53ccf,Philadelphia
6152,577,257,684,2023-05-07 10:22:31.900179,2023-05-07 17:38:35.888278,2023-05-07 17:53:35.910452,a9b46897c15fe121,Philadelphia
6153,8757,305,84,2023-08-11 00:40:13.761376,2023-08-11 18:57:31.754826,2023-08-11 19:05:57.536923,8f523371555e3bc8,Washington DC
6154,7214,134,69,2023-10-13 20:19:22.025230,2023-10-14 07:29:00.984787,2023-10-14 07:44:38.936900,4f48293989f7ef45,Chicago
6155,2380,254,583,2023-10-03 16:25:33.558653,,,d768edee63c570ec,Dallas-Ft. Worth
6156,3511,176,850,2023-09-15 23:39:05.427169,2023-09-16 21:35:20.484009,2023-09-16 21:46:19.308161,fa51a8d679aa9288,Houston
6157,3314,342,162,2023-05-23 15:53:06.190577,2023-05-24 05:36:59.615379,2023-05-24 06:03:45.411535,bff44de8a04a29e0,New York
6158,6968,460,651,2023-11-06 10:02:18.135485,2023-11-06 17:39:47.311542,2023-11-06 18:01:09.101466,7ef30d5391f76d0c,Houston
6159,1749,216,258,2023-05-18 11:19:05.546030,2023-05-19 08:54:13.959577,2023-05-19 08:59:22.345699,4f9e290ab5093ca3,Washington DC
6160,6485,466,578,2023-01-12 08:00:07.713778,2023-01-12 17:08:13.004373,2023-01-12 17:29:58.806833,006486142a7e3b28,New York
6161,6630,131,658,2023-09-05 16:12:40.653157,,,a137b6120ca70470,Dallas-Ft. Worth
6162,3213,175,19,2023-05-02 11:20:11.105581,2023-05-03 04:40:32.225831,2023-05-03 04:55:48.348770,f8d08551f6ae0c3a,Los Angeles
6163,3419,327,182,2023-12-04 19:14:11.163881,2023-12-05 05:09:41.579112,2023-12-05 05:26:44.866857,a42cdb91acefbba3,Dallas-Ft. Worth
6164,4629,308,558,2023-12-10 07:31:54.511875,2023-12-10 17:55:37.161801,2023-12-10 18:01:36.681212,f088f5c07888c05c,Dallas-Ft. Worth
6165,2945,250,496,2023-12-19 22:00:54.468298,2023-12-20 06:31:42.335954,2023-12-20 07:01:11.467841,bfc456726dc5028d,San Francisco
6166,5757,354,257,2023-04-07 10:46:47.183977,2023-04-07 21:24:18.247065,2023-04-07 21:46:23.297391,03354102a8ad67ab,Dallas-Ft. Worth
6167,4611,310,739,2023-10-20 07:57:03.683681,2023-10-20 17:00:13.766646,2023-10-20 17:10:50.123016,bfb58ce7a81bc1dc,Boston
6168,517,361,1,2023-09-27 12:14:30.199373,2023-09-27 21:09:36.214178,2023-09-27 21:34:09.707832,17692b717da58021,Los Angeles
6169,4899,473,644,2023-01-31 10:16:08.735265,2023-01-31 18:00:51.399226,2023-01-31 18:07:27.285045,7c8f85628e102a5d,Boston
6170,1008,132,697,2023-02-21 03:47:52.580069,2023-02-21 14:54:50.538494,2023-02-21 15:20:03.271418,113e51d12b67edd9,Washington DC
6171,6295,152,569,2023-03-31 15:21:13.750470,2023-04-01 14:15:03.911523,2023-04-01 14:41:29.704140,c590d7e4e7897a90,Washington DC
6172,2009,66,986,2023-03-07 04:10:19.043784,2023-03-07 13:24:44.269435,2023-03-07 13:33:31.505814,2fd3e025dd8dd895,Philadelphia
6173,1229,483,92,2023-06-06 00:57:31.710284,2023-06-06 10:53:12.136111,2023-06-06 11:02:45.944185,ca98fcfaec59a6dd,San Francisco
6174,7611,287,952,2023-08-06 04:39:17.987093,,,5aa96bcead1311a0,Houston
6175,5362,116,501,2023-02-15 10:16:49.279554,2023-02-15 22:44:12.957412,2023-02-15 23:13:26.214307,0aaa6ad89c3aac3d,Los Angeles
6176,6155,108,127,2023-12-07 20:44:03.338421,2023-12-08 02:39:17.808409,2023-12-08 03:02:47.699960,a24479e73f570c53,Boston
6177,8282,121,245,2023-09-30 21:07:53.289171,,,0243b4248e035f05,Atlanta
6178,2533,296,331,2023-10-12 10:38:17.022803,2023-10-13 03:02:45.213082,2023-10-13 03:16:37.948566,c755001716ef07b0,Washington DC
6179,391,307,312,2023-12-31 13:07:11.627232,,,f8147a05f14b5d5e,Dallas-Ft. Worth
6180,3657,387,172,2023-02-10 10:19:43.349488,2023-02-10 16:07:49.037997,2023-02-10 16:30:07.343897,e032a9be15191b31,Dallas-Ft. Worth
6181,4570,250,751,2023-11-25 14:24:25.036137,2023-11-26 06:16:47.167590,2023-11-26 06:32:25.079913,f5cee1cc10c30d9c,Houston
6182,3274,354,941,2023-07-20 07:35:33.221636,2023-07-20 11:50:13.879580,2023-07-20 12:17:45.014781,53ebbf8a77de4a27,New York
6183,6960,409,404,2023-03-15 00:53:11.574643,2023-03-15 11:47:25.888143,2023-03-15 12:17:17.821758,0702e2f898e786ea,Washington DC
6184,8828,390,314,2023-04-11 04:47:32.498530,2023-04-11 08:31:24.270714,2023-04-11 08:45:20.500916,c2e1d582bd2d93c7,Houston
6185,8256,303,463,2023-06-08 22:36:30.363367,2023-06-09 07:46:52.149204,2023-06-09 07:53:14.129346,f633f52d9aa974d0,Washington DC
6186,4960,339,269,2023-03-01 17:16:58.628308,2023-03-02 00:33:16.448752,2023-03-02 00:51:32.878226,76d72a3c5b4046ed,Dallas-Ft. Worth
6187,7012,397,672,2023-02-16 17:24:31.592434,2023-02-16 22:02:47.572451,2023-02-16 22:16:07.353597,af0e88ac8ab18be2,Washington DC
6188,4706,81,723,2023-06-21 12:44:35.253771,2023-06-22 00:31:13.874019,2023-06-22 00:57:52.145861,f8580f31798f599c,Houston
6189,7826,175,448,2023-05-05 19:43:06.575479,2023-05-06 05:14:56.312954,2023-05-06 05:24:31.476265,adec58029f3cead4,Boston
6190,5086,268,963,2023-04-02 18:41:16.604072,2023-04-03 04:22:22.154104,2023-04-03 04:28:43.674775,9e0344d174cfdd08,Chicago
6191,6216,166,466,2023-02-13 22:18:56.677677,,,29b32252bf1be94c,San Francisco
6192,7565,374,938,2023-10-15 03:16:55.758168,2023-10-15 18:09:49.850899,2023-10-15 18:38:05.924894,7797e518207c0e98,San Francisco
6193,6935,16,190,2023-05-22 02:14:03.904290,2023-05-22 15:20:48.779919,2023-05-22 15:39:01.593006,2433894c46a3a523,Chicago
6194,5805,216,168,2023-01-11 02:50:44.347628,2023-01-11 12:12:16.059041,2023-01-11 12:36:08.978032,a2a420feb041ec95,Dallas-Ft. Worth
6195,6389,416,942,2023-10-02 03:22:36.451482,2023-10-02 04:55:15.737865,2023-10-02 05:21:18.744719,ab110a1f265676de,Chicago
6196,6763,179,893,2023-02-05 21:02:15.403200,2023-02-06 11:33:52.297653,2023-02-06 11:38:54.838764,575e33de83938605,Washington DC
6197,7839,202,95,2023-10-31 17:07:59.299432,2023-10-31 22:38:04.616968,2023-10-31 22:49:56.464826,ed25b40fe36316a2,Atlanta
6198,5368,499,921,2023-03-30 03:54:35.899740,2023-03-31 02:37:06.389658,2023-03-31 02:49:08.000782,29839a3e93fe53e7,Los Angeles
6199,2518,171,206,2023-07-30 21:46:27.269425,2023-07-31 03:11:27.619288,2023-07-31 03:25:06.458700,88f14229616b670e,New York
6200,1974,269,188,2023-06-22 09:06:44.734322,2023-06-22 18:59:50.580830,2023-06-22 19:14:41.668788,7c1c31b5ef03084c,Philadelphia
6201,8110,114,628,2023-05-24 10:28:21.037154,2023-05-25 09:38:09.458191,2023-05-25 09:50:18.818485,d299e05d2abac8ab,Dallas-Ft. Worth
6202,5086,13,489,2023-01-12 13:32:33.056415,2023-01-13 11:05:22.061519,2023-01-13 11:14:23.608895,0a69835921e2a2d4,Los Angeles
6203,6489,490,964,2023-09-06 00:37:14.905051,,,38206f7560df7092,Chicago
6204,8439,253,591,2023-04-07 10:23:33.120851,2023-04-07 16:33:45.103138,2023-04-07 16:58:23.540230,22d4fcb303097b09,New York
6205,2888,199,437,2023-12-02 16:40:58.174831,2023-12-03 07:52:19.579754,2023-12-03 08:19:21.285921,439d9feaba952084,Washington DC
6206,8282,380,600,2023-07-29 13:10:57.096104,2023-07-30 01:36:58.383673,2023-07-30 01:44:29.147740,6578d2137ff32a71,New York
6207,4070,76,632,2023-02-10 09:21:11.355633,2023-02-10 10:53:34.212840,2023-02-10 11:02:59.928470,3cedd9d9f399e008,Chicago
6208,740,352,31,2023-08-20 20:15:49.531591,,,a34a9b3fceb70579,Houston
6209,7451,195,912,2023-08-02 03:03:42.106128,,,179142df31990023,Los Angeles
6210,347,145,892,2023-06-09 19:12:47.205793,2023-06-10 09:44:32.560495,2023-06-10 10:00:34.188589,b71663594f3b8b37,Los Angeles
6211,4442,176,967,2023-02-23 00:27:16.839753,2023-02-23 12:41:08.703794,2023-02-23 13:03:34.078611,0879d9217ccca128,Boston
6212,6225,308,742,2023-12-29 06:30:35.872500,,,67fc02fecfa2e582,Los Angeles
6213,2194,450,577,2023-08-11 22:48:33.033280,2023-08-12 05:08:43.758345,2023-08-12 05:23:35.842399,6eac27a9f6360d7a,Philadelphia
6214,3153,422,917,2023-09-05 15:43:54.668701,,,44f4674e33670c3a,Boston
6215,6240,175,832,2023-05-24 14:15:48.197838,2023-05-25 07:25:05.862485,2023-05-25 07:38:51.776566,788509b8715756a0,Houston
6216,3213,433,678,2023-11-03 14:05:27.438128,2023-11-04 03:46:50.118496,2023-11-04 04:06:17.462363,e870936ddc62c2f4,Boston
6217,4074,443,840,2023-11-11 20:10:35.233276,2023-11-12 07:06:49.369283,2023-11-12 07:35:49.231311,141506d4292cc40c,Philadelphia
6218,5525,374,506,2023-10-24 19:10:43.602336,2023-10-25 15:29:15.046956,2023-10-25 15:42:26.357315,d40c54294378bae3,San Francisco
6219,8745,25,453,2023-05-19 17:55:43.552800,2023-05-20 07:17:21.538297,2023-05-20 07:42:31.655335,9e5112a35f19a39a,Los Angeles
6220,882,34,537,2023-05-13 13:08:40.324902,,,7fc2726fa8283a60,San Francisco
6221,7462,166,986,2023-02-24 10:02:18.468954,2023-02-24 20:55:43.041524,2023-02-24 21:08:19.130130,39ad3bfd08a00b63,San Francisco
6222,7121,219,858,2023-04-12 15:46:16.662065,2023-04-13 12:10:32.581551,2023-04-13 12:20:33.337767,203af9ac91b77838,Los Angeles
6223,7331,150,888,2023-10-02 07:34:27.331662,2023-10-02 09:30:54.347648,2023-10-02 09:47:10.061309,bf54842474552469,New York
6224,4927,341,965,2023-05-22 23:13:09.839205,2023-05-23 14:57:28.381371,2023-05-23 15:22:08.814095,426c1ab20ddb4925,Los Angeles
6225,8805,461,513,2023-01-05 17:13:20.418959,2023-01-06 12:07:52.926777,2023-01-06 12:30:10.748564,891a0e0407e969d6,Dallas-Ft. Worth
6226,4251,153,9,2023-05-14 15:43:03.679311,2023-05-14 23:36:25.262782,2023-05-14 23:58:49.217439,aebe0c5c870bec18,Los Angeles
6227,1847,347,482,2023-01-18 12:13:29.189721,2023-01-19 06:35:12.677741,2023-01-19 06:47:00.379079,dfb8f6ba0f802276,Washington DC
6228,7677,15,43,2023-05-29 11:20:08.569095,2023-05-29 23:28:04.854438,2023-05-29 23:38:04.629210,b03c7a7f7346839c,Chicago
6229,4629,78,951,2023-10-19 15:12:18.872706,2023-10-19 19:03:58.924451,2023-10-19 19:30:05.200861,d74fe564ef470cba,New York
6230,4932,161,403,2023-12-19 11:53:02.148477,2023-12-19 15:24:20.807669,2023-12-19 15:44:40.456910,5973b0a4ca67c275,Washington DC
6231,6878,56,914,2023-09-07 20:18:35.268692,,,7073dcf24f8f3309,Dallas-Ft. Worth
6232,4154,391,713,2023-12-17 16:28:29.274099,2023-12-18 12:44:04.237246,2023-12-18 13:06:58.625189,46a7f59a9d6d18ea,Houston
6233,5420,335,871,2023-09-11 06:23:50.306114,2023-09-11 16:24:48.375793,2023-09-11 16:45:57.408726,10c47c80d278fd37,Philadelphia
6234,4744,415,772,2023-12-16 11:53:46.214698,2023-12-17 03:27:26.320893,2023-12-17 03:40:58.390411,fd590213d299c11c,Philadelphia
6235,2177,166,820,2023-03-23 13:43:26.991049,2023-03-24 03:55:25.539404,2023-03-24 04:10:43.802949,858482b054182d0c,New York
6236,4280,385,166,2023-05-09 02:56:18.846372,2023-05-09 05:41:57.285799,2023-05-09 06:05:51.223230,cb21b9fcca944ceb,New York
6237,7212,16,829,2023-01-26 11:50:45.434833,2023-01-26 16:14:55.522785,2023-01-26 16:36:45.846797,002444e6fa72c51e,Boston
6238,7470,414,368,2023-12-18 08:42:52.674964,2023-12-18 23:04:22.717800,2023-12-18 23:11:25.406916,137df313dd5de185,Atlanta
6239,5863,3,147,2023-12-28 16:02:51.508872,2023-12-29 07:57:10.003378,2023-12-29 08:15:22.352212,3fd29f7df9d72572,Boston
6240,2321,174,890,2023-03-12 23:41:12.280206,2023-03-13 02:03:38.771728,2023-03-13 02:11:19.995522,006739332421206b,Los Angeles
6241,7109,150,225,2023-10-19 21:18:28.071311,2023-10-20 18:50:57.952309,2023-10-20 19:08:15.649690,e0e539b872ec8e08,Washington DC
6242,4573,91,476,2023-05-19 12:40:11.196048,2023-05-19 18:52:14.540412,2023-05-19 19:10:05.283819,da73ca062005ed75,Atlanta
6243,5650,318,273,2023-03-24 09:25:31.415213,2023-03-25 06:44:26.209012,2023-03-25 07:08:27.572981,1b024a18bce3bd69,New York
6244,2938,284,531,2023-04-02 10:07:09.158101,2023-04-03 02:23:57.879285,2023-04-03 02:42:44.647559,fd3ad9435dd73911,Houston
6245,3952,270,798,2023-07-08 13:46:19.790204,2023-07-09 11:10:45.719245,2023-07-09 11:27:52.549729,d87cb6806cd5cafb,Los Angeles
6246,7939,207,724,2023-07-13 07:07:38.188389,2023-07-13 16:08:48.713616,2023-07-13 16:38:40.392122,f21e825012a84f8a,Dallas-Ft. Worth
6247,4064,331,733,2023-01-08 10:12:54.431603,2023-01-09 08:07:02.475670,2023-01-09 08:29:42.735445,da514249efbb3a48,New York
6248,8589,441,811,2023-05-09 14:57:24.619896,2023-05-10 14:13:19.614590,2023-05-10 14:24:29.734452,e81c36c586124360,Washington DC
